user-id,game-title,behavior-name,value
113227222,Brick-Force,purchase,1.0
175263669,Arma 2 Operation Arrowhead,play,8.8
24469287,Medal of Honor Pre-Order,purchase,1.0
174226719,S.K.I.L.L. - Special Force 2,purchase,1.0
231122258,Gotham City Impostors Free To Play,purchase,1.0
116876958,Light,purchase,1.0
193025628,Dizzel,purchase,1.0
46301758,Bloody Good Time,purchase,1.0
55426012,F.E.A.R. 3,purchase,1.0
55426012,Dungeon Defenders,purchase,1.0
302573478,Counter-Strike Global Offensive,play,28.0
58529751,Napoleon Total War,play,42.0
975449,Nimbus,play,0.1
50818751,Left 4 Dead 2,purchase,1.0
65398650,Papo & Yo,play,8.2
248040416,Spartans Vs Zombies Defense,purchase,1.0
126191291,Victoria II,purchase,1.0
142706526,Rocket League,purchase,1.0
108114779,Bad Rats,purchase,1.0
54826284,Game Dev Tycoon,purchase,1.0
138482130,Tactical Intervention,purchase,1.0
11161178,Left 4 Dead 2,purchase,1.0
33865373,Ori and the Blind Forest,play,13.9
69856757,Titan Quest,purchase,1.0
127426141,Grand Theft Auto III,play,1.7
130280718,Verdun,play,3.9
3449240,Company of Heroes Tales of Valor,purchase,1.0
37829487,7 Days to Die,purchase,1.0
33013552,DC Universe Online,purchase,1.0
11373749,"Cook, Serve, Delicious!",purchase,1.0
42928788,Floating Point,play,0.1
124725852,Jagged Alliance Crossfire,purchase,1.0
258531019,Team Fortress 2,play,3.4
204401529,METAL GEAR RISING REVENGEANCE,play,0.8
22627659,Half-Life 2 Episode One,purchase,1.0
86540,Age of Empires II HD Edition,purchase,1.0
154730370,Mirror's Edge,purchase,1.0
193226877,Tom Clancy's Ghost Recon Phantoms - NA,purchase,1.0
107377573,Portal 2,play,16.3
203086587,Heroes & Generals,purchase,1.0
102825821,Counter-Strike Global Offensive,play,165.0
29983962,Counter-Strike Global Offensive,play,8.0
145927933,Garry's Mod,purchase,1.0
122798021,Tomb Raider Legend,purchase,1.0
201757829,Strife,purchase,1.0
38465050,Terraria,play,1.5
38049880,Star Wars Empire at War Gold,purchase,1.0
118852041,Infestation Survivor Stories,purchase,1.0
24632218,Sonic CD,play,5.5
30239820,7 Days to Die,purchase,1.0
277834336,Dota 2,purchase,1.0
102016550,Warframe,purchase,1.0
194893507,Dota 2,play,6.1
201816765,Toribash,play,0.6
48798067,Ys Origin,purchase,1.0
58893462,Unturned,play,0.1
144071257,Asphyxia,purchase,1.0
11794760,The Elder Scrolls V Skyrim,play,0.3
47384202,Far Cry 2 Fortunes Pack,purchase,1.0
116564064,The Binding of Isaac Rebirth,play,32.0
119211545,Terraria,play,0.5
132014951,Tactical Intervention,purchase,1.0
51557405,South Park The Stick of Truth,play,0.3
175263669,Dizzel,purchase,1.0
228908339,War Thunder,purchase,1.0
98561727,Contagion,play,0.9
45066450,Portal,purchase,1.0
77194086,HOARD,play,0.2
101597552,Team Fortress 2,purchase,1.0
47063596,Call of Duty Black Ops - Multiplayer,play,1184.0
104032602,Small World 2,play,16.8
73564778,BioShock Infinite Burial at Sea - Episode 1,purchase,1.0
13190476,Deus Ex Human Revolution - The Missing Link,purchase,1.0
24703611,Counter-Strike Source,play,8.9
202586399,Dota 2,play,1.1
80630217,Universe Sandbox,play,0.3
117488479,Toribash,purchase,1.0
26762388,Killing Floor 2,play,3.1
33706322,DOOM 3 Resurrection of Evil,play,0.2
146092736,Dota 2,purchase,1.0
11952990,X-COM Enforcer,purchase,1.0
134641355,Sid Meier's Civilization IV Warlords,purchase,1.0
171847029,Team Fortress 2,play,1.0
141873792,FINAL FANTASY XIII,purchase,1.0
45617627,"Warhammer 40,000 Dawn of War II",play,0.2
39322716,Homeworld Remastered Collection,play,0.3
96400571,The Elder Scrolls V Skyrim - Hearthfire,purchase,1.0
58768356,Droplitz,play,0.9
105243827,Company of Heroes (New Steam Version),purchase,1.0
100096071,DOOM 3,purchase,1.0
71777065,Mortal Kombat Kollection,purchase,1.0
86481908,Grand Theft Auto IV,purchase,1.0
64973908,Metro 2033,play,1.5
292129258,Team Fortress 2,purchase,1.0
40212239,Hitman Absolution,purchase,1.0
35701646,Crusader Kings II,play,3.4
78341587,Scribblenauts Unlimited,purchase,1.0
15305418,Arma 2 Operation Arrowhead Beta (Obsolete),purchase,1.0
189858084,Far Cry 2 Fortunes Pack,purchase,1.0
24469287,Mortal Kombat Komplete Edition,purchase,1.0
49228258,Solar 2,play,3.7
245859173,Trove,purchase,1.0
77980915,Call of Duty Black Ops II - Zombies,purchase,1.0
85673716,Borderlands DLC Mad Moxxi's Underdome Riot,purchase,1.0
72989129,Silent Hunter III,play,2.9
76892907,Darksiders II,purchase,1.0
165216496,Spiral Knights,play,2.9
8311704,Call of Duty Black Ops,play,0.6
118838369,Giana Sisters Twisted Dreams,purchase,1.0
13565651,Indiana Jones and the Fate of Atlantis,purchase,1.0
60217594,Fallout New Vegas,play,1.4
110107925,Fallout 2,purchase,1.0
64319625,Counter-Strike Condition Zero,purchase,1.0
64787956,Grand Theft Auto San Andreas,purchase,1.0
95461199,Counter-Strike Condition Zero Deleted Scenes,purchase,1.0
110107925,Tropico 3 - Steam Special Edition,purchase,1.0
107377573,Garry's Mod,purchase,1.0
14126086,Homeworld Remastered Collection,play,8.0
55906572,Firefall,purchase,1.0
141402600,Counter-Strike Nexon Zombies,purchase,1.0
88493668,Tales of Zestiria,play,24.0
158481258,Happy Wars,purchase,1.0
51941260,Aliens vs. Predator,purchase,1.0
159077305,Sakura Spirit,purchase,1.0
249232725,Wargame Red Dragon,play,0.5
54194546,Xeodrifter,purchase,1.0
71390526,Dungeon Defenders,play,5.1
67713900,Football Manager 2011,purchase,1.0
88525821,Patch testing for Chivalry,play,0.7
70398582,Outcast 1.1,purchase,1.0
133422169,Borderlands 2,play,14.8
87740709,3DMark Sky Diver benchmark,purchase,1.0
147602462,The Elder Scrolls V Skyrim,play,104.0
65716118,Total War ROME II - Emperor Edition,play,57.0
24366790,Empire Total War,purchase,1.0
63441290,Mortal Kombat Komplete Edition,purchase,1.0
50553129,Empire Total War,purchase,1.0
48365975,Defense Grid 2 A Matter of Endurance,purchase,1.0
58345543,Borderlands 2,purchase,1.0
123101539,"Warhammer 40,000 Space Marine",play,2.6
173507150,Dota 2,purchase,1.0
41559627,Planetary Annihilation - Original Soundtrack,purchase,1.0
180753437,Pinball FX2 - Portal  Pinball,purchase,1.0
73187712,Test Drive Unlimited 2,purchase,1.0
17821133,Half-Life 2 Deathmatch,purchase,1.0
38049880,Thief Gold,play,1.0
183998097,Team Fortress 2,play,9.0
64787956,LEGO MARVEL Super Heroes,purchase,1.0
59662830,Total War SHOGUN 2 - Fall of the Samurai,purchase,1.0
34901647,The Lord of the Rings War in the North,purchase,1.0
127813787,F1 2012,play,18.3
142775542,Space Hulk,play,9.2
68685708,Age of Empires II HD Edition,play,1.0
7440594,GunZ 2 The Second Duel,play,52.0
61070572,Hurtworld,purchase,1.0
27279261,Dota 2,purchase,1.0
117601858,Borderlands 2 Headhunter 1 Bloody Harvest,purchase,1.0
290542222,Fallout New Vegas Dead Money,purchase,1.0
246439849,Memoir '44 Online,purchase,1.0
9823354,Star Wars Empire at War Gold,purchase,1.0
209807861,Unturned,play,1.4
175026514,Arma 2 DayZ Mod,purchase,1.0
186167611,The Elder Scrolls V Skyrim - Hearthfire,purchase,1.0
45592640,Star Wars - Jedi Knight II Jedi Outcast,play,27.0
9823354,Outlast,purchase,1.0
89005236,The Binding of Isaac,purchase,1.0
36404933,Magicka Frozen Lake,purchase,1.0
48028873,Fallout New Vegas,play,25.0
118554131,PAYDAY The Heist,play,2.2
29239329,Age of Empires II HD The Forgotten,purchase,1.0
38049880,SpellForce 2 - Demons of the Past - Soundtrack,purchase,1.0
172470005,Counter-Strike Global Offensive,purchase,1.0
301776008,Steel Ocean,play,0.1
13190476,Company of Heroes 2,play,21.0
232947963,Marvel Heroes 2015,purchase,1.0
204703234,Dota 2,play,29.0
120116659,Dota 2,play,2108.0
108160472,Insurgency Modern Infantry Combat,purchase,1.0
126345126,Star Conflict,purchase,1.0
77194239,Legacy of Kain Defiance,purchase,1.0
30440303,Dishonored,play,1.0
21061921,Super Meat Boy,play,7.2
72958745,Deathmatch Classic,play,1.6
48798067,Crysis 2 Maximum Edition,purchase,1.0
116564064,Trine 2,purchase,1.0
118693973,Dirty Bomb,purchase,1.0
31733621,Sid Meier's Civilization IV,purchase,1.0
198605042,Fistful of Frags,purchase,1.0
975449,FEZ,purchase,1.0
62990992,PAYDAY The Heist,purchase,1.0
30246419,Puzzle Kingdoms,purchase,1.0
24721232,Torchlight II,play,0.5
31669242,Remember Me,purchase,1.0
117345810,Canyon Capers,purchase,1.0
86055705,Magicka 2,play,13.6
55367062,Pid ,purchase,1.0
11149819,TrackMania United,purchase,1.0
113752996,Worms Clan Wars,play,5.1
12610800,Rome Total War,purchase,1.0
65117175,Hammerfight,purchase,1.0
48525807,Borderlands,purchase,1.0
161366228,Metro Last Light,purchase,1.0
34901647,"Warhammer 40,000 Dawn of War II - Chaos Rising",play,27.0
11940338,Dishonored,play,15.5
67729331,Dark Fall 1 The Journal,purchase,1.0
17284266,Nosgoth,purchase,1.0
46951849,Heroes & Generals,play,7.6
1950243,Titan Quest,purchase,1.0
188366796,Dota 2,play,555.0
72978546,Space Hack,purchase,1.0
80511960,March of War,play,1.8
67349307,Braid,play,3.2
48798067,Abyss Odyssey,play,3.2
18888504,Half-Life 2 Deathmatch,purchase,1.0
81943620,Pinball FX2,purchase,1.0
101596530,Planetbase,purchase,1.0
11731710,Deus Ex Human Revolution,play,51.0
77214425,Team Fortress 2,play,46.0
100519466,HAWKEN,play,17.7
59529444,Portal,play,0.9
305835588,Grand Theft Auto San Andreas,purchase,1.0
100353577,Dota 2,purchase,1.0
43955374,"Warhammer 40,000 Dawn of War II",play,39.0
132708032,Spec Ops The Line,purchase,1.0
48798067,The Last Remnant,play,6.8
61676491,Red Faction Guerrilla Steam Edition,play,2.2
40084096,Fallout 4,purchase,1.0
82686146,Oddworld Abe's Exoddus,purchase,1.0
107452765,The Bureau XCOM Declassified,purchase,1.0
44866715,Shufflepuck Cantina Deluxe VR,purchase,1.0
138941587,Teddy Floppy Ear - Mountain Adventure,play,4.1
104109817,Skyrim High Resolution Texture Pack,purchase,1.0
176684532,Syder Arcade,purchase,1.0
39899978,Alien Swarm,play,0.3
119619506,HAWKEN,purchase,1.0
45974860,NBA 2K9,play,13.4
37829487,Dota 2,play,4.8
67633077,RACE 07,purchase,1.0
75368808,Prison Architect,purchase,1.0
294560519,Batman Arkham Knight,purchase,1.0
50818751,Osmos,play,1.1
138941587,Gold Rush! Classic,purchase,1.0
200362041,Tom Clancy's Ghost Recon Phantoms - NA,purchase,1.0
22371742,Sam & Max 305 The City that Dares not Sleep,purchase,1.0
152078939,Unturned,purchase,1.0
104870123,Crysis 2 Maximum Edition,purchase,1.0
43955374,Borderlands DLC Mad Moxxi's Underdome Riot,purchase,1.0
34901647,Portal 2,play,14.6
8259307,Cities Skylines,play,2.6
156071982,The Slaughtering Grounds,play,3.2
69954842,Medal of Honor Pre-Order,purchase,1.0
199659716,Terraria,play,10.3
198794630,War Inc. Battlezone,play,0.3
28648610,Counter-Strike Condition Zero,purchase,1.0
30519870,DOOM II Hell on Earth,purchase,1.0
39204929,Ricochet,purchase,1.0
157341587,theHunter,purchase,1.0
101725007,The Mighty Quest For Epic Loot,play,2.9
197406178,Tactical Intervention,play,4.4
36791999,Call of Duty Black Ops - Multiplayer,play,40.0
241208825,Dota 2,play,331.0
245078207,EverQuest II,purchase,1.0
143643478,Portal,purchase,1.0
161659407,theHunter,purchase,1.0
76892907,Sam & Max 201 Ice Station Santa,purchase,1.0
37490443,Left 4 Dead 2,play,13.9
33013552,Batman Arkham City GOTY,purchase,1.0
125424716,Natural Selection 2,purchase,1.0
72978546,Orcs Must Die!,play,2.2
24583629,Half-Life 2 Deathmatch,purchase,1.0
68240622,Sniper Elite V2,purchase,1.0
243664576,Creativerse,play,14.6
8311704,Half-Life 2 Episode Two,play,13.6
61506388,Syberia,play,0.1
154230933,Garry's Mod,purchase,1.0
168163793,A.V.A - Alliance of Valiant Arms,purchase,1.0
16154372,Quake,purchase,1.0
76892907,Endless Space,purchase,1.0
110546460,Portal 2,play,5.8
39361297,The Elder Scrolls V Skyrim - Hearthfire,purchase,1.0
17567828,Grand Theft Auto V,play,209.0
86912006,Space Hack,purchase,1.0
105725769,Starbound,play,37.0
291878062,Dota 2,play,0.7
2039434,Half-Life 2,purchase,1.0
94195027,PROTOTYPE 2,play,7.5
48028873,Grand Theft Auto V,play,7.4
191747590,Hitman 2 Silent Assassin,purchase,1.0
52435421,Half-Life 2 Episode One,purchase,1.0
127220350,Murder Miners,purchase,1.0
10253354,Freedom Force,play,0.9
49462664,Bastion,purchase,1.0
29239329,Trine 2,play,6.2
159371621,Weird Worlds Return to Infinite Space,purchase,1.0
121291260,BloodRealm Battlegrounds,purchase,1.0
144071257,Democracy 3,purchase,1.0
69954842,FEZ,purchase,1.0
40280688,The Club,play,1.3
71510748,Nuclear Throne,play,0.3
65064340,Portal,play,1.1
36404933,Alan Wake,purchase,1.0
93300963,Mafia II,play,11.3
112845094,Left 4 Dead 2,play,146.0
8585433,Dino D-Day,purchase,1.0
110967402,Team Fortress 2,purchase,1.0
178168238,Sid Meier's Civilization IV,purchase,1.0
172518437,Left 4 Dead 2,purchase,1.0
209917929,Thief - The Bank Heist,purchase,1.0
26430231,Half-Life,purchase,1.0
216502479,Dota 2,play,2.8
78309377,H1Z1 Test Server,purchase,1.0
74347105,DayZ,play,850.0
83219649,Duke Nukem Forever,purchase,1.0
144071257,RPG Maker The Simple Life Music Pack,purchase,1.0
30246419,Hitman Codename 47,purchase,1.0
33865373,The Way of Life Free Edition,purchase,1.0
72842694,Hero Academy,purchase,1.0
52321307,Sid Meier's Civilization V,play,157.0
67083031,Half-Life 2 Deathmatch,purchase,1.0
276057148,UberStrike,play,0.9
45292137,Blacklight Retribution,purchase,1.0
71888942,The Elder Scrolls V Skyrim,purchase,1.0
164511211,The Escapists,play,6.3
94936385,Red Orchestra 2 Heroes of Stalingrad - Single Player,purchase,1.0
298950,Just Cause 2,play,1.6
190675881,Dark Messiah of Might & Magic Single Player,play,5.7
75377823,Total War ROME II - Emperor Edition,play,162.0
50131557,Football Manager 2012,purchase,1.0
44010163,Counter-Strike,purchase,1.0
294939683,Dota 2,play,82.0
206536991,Heroes & Generals,purchase,1.0
190547288,No More Room in Hell,play,7.2
101638181,Team Fortress 2,purchase,1.0
43913966,IL-2 Sturmovik Cliffs of Dover,purchase,1.0
55975168,Portal 2,play,26.0
49624770,The Elder Scrolls V Skyrim,purchase,1.0
239389313,TERA,purchase,1.0
88579585,Spec Ops The Line,purchase,1.0
93034535,Call of Duty Modern Warfare 3,purchase,1.0
78341587,Garry's Mod,play,0.4
975449,Wallace & Gromit Ep 1 Fright of the Bumblebees,purchase,1.0
33993318,Half-Life 2,purchase,1.0
32467994,Shadowrun Dragonfall - Director's Cut,purchase,1.0
8784496,Ricochet,purchase,1.0
73305545,Call of Duty Black Ops,play,17.4
202376797,Majesty Gold Edition,purchase,1.0
190191843,Killing Floor 2,purchase,1.0
53875128,RAGE,purchase,1.0
22371742,Shadowgrounds,purchase,1.0
109205612,Borderlands 2,play,34.0
235788745,METAL SLUG DEFENSE,purchase,1.0
109780632,Terraria,purchase,1.0
167815968,Thief,play,0.6
264625792,Stealth Inc 2,purchase,1.0
31727716,rFactor,play,2.2
53875128,STAR WARS Knights of the Old Republic II The Sith Lords,play,0.2
117601858,Rogue Legacy,purchase,1.0
48798067,StarMade,purchase,1.0
16645459,Abyss Odyssey,purchase,1.0
30246419,UFO Afterlight,purchase,1.0
39146470,Half-Life 2,purchase,1.0
30912860,BIT.TRIP Presents... Runner2 Future Legend of Rhythm Alien,play,1.0
148362155,Don't Starve Together Beta,purchase,1.0
231042734,404Sight,play,0.2
89564754,R.U.S.E,play,31.0
215380327,Heroes & Generals,play,4.4
56219610,Call of Duty Ghosts,play,0.4
162735255,Dota 2,play,16.8
156748261,Arma Cold War Assault,purchase,1.0
152310454,Team Fortress 2,play,811.0
60608576,Metro 2033,play,9.5
22301321,Robocraft,purchase,1.0
276186966,Team Fortress 2,play,0.4
135400225,Arma 3,purchase,1.0
61676491,Just Cause 2,purchase,1.0
14126086,L.A. Noire,purchase,1.0
145825155,Team Fortress 2,play,2.8
180501401,Train Simulator,play,2.3
81170946,Town of Salem,purchase,1.0
86481908,Counter-Strike Source,purchase,1.0
975449,Hector Ep 3,purchase,1.0
65315657,Sid Meier's Railroads!,play,42.0
93300963,Warlock - Master of the Arcane Powerful Lords,purchase,1.0
10599862,Sid Meier's Civilization V,purchase,1.0
8311704,Half-Life Blue Shift,purchase,1.0
118852041,Sniper Ghost Warrior 2 Multiplayer Expansion Pack,purchase,1.0
238516802,Villagers and Heroes,purchase,1.0
38731746,Supreme Commander,purchase,1.0
68240622,Call of Duty Advanced Warfare - Multiplayer,purchase,1.0
11978743,Tomb Raider,play,0.2
14544587,Dungeons & Dragons Daggerdale,play,0.3
109205612,The Binding of Isaac,purchase,1.0
60549077,Cthulhu Saves the World ,purchase,1.0
294006204,Grand Theft Auto V,purchase,1.0
70408902,War of the Roses Balance Beta,purchase,1.0
127335438,Dead Island,play,26.0
193156880,Gomo,purchase,1.0
153076975,Airport Madness World Edition,purchase,1.0
186452942,Unturned,purchase,1.0
29302014,Grand Theft Auto IV,purchase,1.0
20772968,STAR WARS Knights of the Old Republic II The Sith Lords,purchase,1.0
152078939,Team Fortress 2,purchase,1.0
116876958,METAL GEAR RISING REVENGEANCE,play,4.5
207747607,Dota 2,purchase,1.0
293042025,SpeedRunners,play,10.0
106980036,Clicker Heroes,play,10.0
91883012,Sid Meier's Civilization III Complete,purchase,1.0
285480540,Sid Meier's Civilization V Brave New World,purchase,1.0
73564778,The Witcher Enhanced Edition,purchase,1.0
190654528,Dota 2,play,146.0
37422528,Call of Duty Black Ops II - Multiplayer,purchase,1.0
182106701,Unturned,play,0.5
288274882,Happy Wars,play,0.3
130547869,The Elder Scrolls V Skyrim - Dawnguard,purchase,1.0
133422169,Cities Skylines,play,7.3
253961136,Left 4 Dead 2,play,3.5
107131506,Star Conflict,purchase,1.0
237789130,Unturned,purchase,1.0
182229935,Depression Quest,purchase,1.0
160288335,Hitman Sniper Challenge,purchase,1.0
40212239,Alien Swarm,purchase,1.0
148362155,DayZ,play,0.5
57451291,Team Fortress 2,purchase,1.0
118852041,Reign Of Kings,play,10.8
112849197,Just Cause 2 Multiplayer Mod,purchase,1.0
118852041,Mortal Kombat Komplete Edition,purchase,1.0
285596456,Dota 2,play,1.6
160288335,Portal,play,2.3
62985928,Mystery PI The Vegas Heist,purchase,1.0
108750879,Team Fortress 2,purchase,1.0
71527252,Thief 2,purchase,1.0
77214425,WWE 2K15,play,14.2
308940605,Dota 2,play,5.8
106147454,7 Days to Die,play,27.0
43684632,Fallout New Vegas Honest Hearts,purchase,1.0
73835640,Blocks That Matter,purchase,1.0
49191483,Call of Duty Black Ops - Multiplayer,play,4.6
36404933,Dungeonland,purchase,1.0
190191843,BattleBlock Theater,purchase,1.0
33778112,Half-Life 2 Episode One,purchase,1.0
36581507,Half-Life 2 Lost Coast,purchase,1.0
163712958,PAYDAY The Heist,purchase,1.0
94698408,Alien Swarm,purchase,1.0
224929163,Scania Truck Driving Simulator,purchase,1.0
200673341,Insurgency,play,1.2
168152540,Microsoft Flight Simulator X Steam Edition,purchase,1.0
138941587,Vertiginous Golf,purchase,1.0
262861632,Dirty Bomb,purchase,1.0
67694595,Super Meat Boy,purchase,1.0
96588736,PAYDAY 2,play,3.0
150789931,The Long Dark,purchase,1.0
127461743,Grand Theft Auto V,play,177.0
276225812,Counter-Strike Global Offensive,purchase,1.0
53181165,Ricochet,purchase,1.0
105877396,Multiwinia,play,0.8
71510748,The Witcher 2 Assassins of Kings Enhanced Edition,play,2.8
975449,Titan Quest Immortal Throne,purchase,1.0
11161178,Mass Effect 2,play,25.0
93300963,NBA 2K9,purchase,1.0
71510748,VVVVVV,play,0.9
39622853,Dying Light,purchase,1.0
172381385,No More Room in Hell,purchase,1.0
166863117,Quantum Rush Online,purchase,1.0
40212239,RPG Maker Royal Tiles Resource Pack,purchase,1.0
106147454,Nosgoth,purchase,1.0
211454678,Dungeon Souls,play,90.0
103638409,Fallen Earth,play,0.7
871990,Half-Life Opposing Force,purchase,1.0
9128105,Rag Doll Kung Fu,purchase,1.0
62990992,Earth 2150 The Moon Project,purchase,1.0
106980036,Neverwinter,purchase,1.0
94110492,DC Universe Online,play,3.4
50769696,Football Manager 2015,purchase,1.0
7955670,Rust,play,1.9
193156880,Unturned,play,14.2
242052237,Dota 2,play,1.6
208491021,Counter-Strike,purchase,1.0
70780053,Mount & Blade With Fire and Sword,purchase,1.0
58905429,Brothers - A Tale of Two Sons,purchase,1.0
129117376,Joe Danger 2 The Movie,purchase,1.0
94670160,Call of Duty Ghosts,purchase,1.0
31669242,Half-Life 2 Deathmatch,purchase,1.0
198346312,Age of Empires II HD Edition,purchase,1.0
975449,Dark Messiah of Might & Magic Single Player,purchase,1.0
42005897,Elite Dangerous,purchase,1.0
35177894,Left 4 Dead 2,purchase,1.0
37829487,"Papers, Please",play,1.8
194872360,Counter-Strike Global Offensive,play,47.0
72842694,Terraria,purchase,1.0
195171884,Counter-Strike Global Offensive,purchase,1.0
93030550,Wargame European Escalation,purchase,1.0
72989129,Sacred 2 Gold,purchase,1.0
36557643,BRINK,play,2.0
33651880,Lone Survivor The Director's Cut,purchase,1.0
125424716,Magicka Vietnam,purchase,1.0
172381385,BioShock Infinite,play,22.0
115632831,SkyDrift,purchase,1.0
124725852,ORION Prelude,play,3.9
62990992,Warframe,purchase,1.0
147602462,Nightmares from the Deep 3 Davy Jones,play,5.9
240810001,FreeStyle2 Street Basketball,purchase,1.0
64973908,Portal 2,play,0.9
49319563,Deathmatch Classic,purchase,1.0
30246419,DarkStar One,purchase,1.0
73835640,The Banner Saga - Mod Content,purchase,1.0
11978743,Red Orchestra Ostfront 41-45,purchase,1.0
30061970,Lucius,purchase,1.0
210708101,Football Manager 2015,play,91.0
60744461,Borderlands 2 RU,purchase,1.0
147654879,Dota 2,play,0.5
15196746,Command and Conquer Red Alert 3,purchase,1.0
64023574,F.E.A.R. Online,purchase,1.0
33013552,Tidalis,purchase,1.0
210046841,Team Fortress 2,purchase,1.0
30246419,Deadbreed,purchase,1.0
77310637,Dangerous High School Girls in Trouble!,purchase,1.0
200036280,The Four Kings Casino and Slots,purchase,1.0
107632182,STAR WARS Knights of the Old Republic II The Sith Lords,play,168.0
150995572,The Ship Single Player,purchase,1.0
195105416,Tom Clancy's Ghost Recon Phantoms - EU,play,2.0
37226272,Half-Life 2 Lost Coast,purchase,1.0
211159862,HAWKEN,purchase,1.0
128593044,The Binding of Isaac,purchase,1.0
10253354,Vampire The Masquerade - Bloodlines,purchase,1.0
57770056,Anno 2070,purchase,1.0
60608576,Counter-Strike Global Offensive,purchase,1.0
196119233,Zombies Monsters Robots,play,0.5
101695880,Car Mechanic Simulator 2014,play,4.2
285914210,Alganon,purchase,1.0
163162333,Tomb Raider,purchase,1.0
158561350,Toribash,purchase,1.0
48798067,Resident Evil Revelations 2 / Biohazard Revelations 2,purchase,1.0
104727643,Plague Inc Evolved,purchase,1.0
205633955,Counter-Strike Global Offensive,play,694.0
6717871,Kerbal Space Program,purchase,1.0
65909415,Half-Life 2 Lost Coast,purchase,1.0
80189887,Insurgency,purchase,1.0
21061921,Cubemen 2,purchase,1.0
111754806,Double Action Boogaloo,purchase,1.0
54999247,Counter-Strike Condition Zero Deleted Scenes,purchase,1.0
26762388,LIMBO,purchase,1.0
33013552,Steel Storm Burning Retribution,play,0.2
293376584,Stronghold Kingdoms,purchase,1.0
44472980,East India Company Gold,purchase,1.0
55426012,Deus Ex Human Revolution - Director's Cut,purchase,1.0
148362155,Dota 2,play,1287.0
77542968,Call of Duty Modern Warfare 2,play,8.3
50818751,Zombie Panic Source,play,0.7
136495026,Sid Meier's Civilization V,purchase,1.0
93644606,100% Orange Juice,play,3.1
51822361,Skullgirls Endless Beta,purchase,1.0
246342023,Dota 2,play,4.7
116564064,Closure,purchase,1.0
200059104,Dragon Nest Europe,purchase,1.0
64787956,Borderlands,play,29.0
165691348,Robocraft,purchase,1.0
15701750,Half-Life 2 Deathmatch,purchase,1.0
65398650,Pid ,play,0.3
240332107,Clicker Heroes,purchase,1.0
106796307,Darksiders,play,1.0
69954842,Giana Sisters Twisted Dreams - Rise of the Owlverlord,purchase,1.0
33651880,Cave Story+,purchase,1.0
204795948,ROSE Online,purchase,1.0
61676491,Ultra Street Fighter IV,play,0.4
5387470,War Thunder,play,1.4
65909415,Counter-Strike Condition Zero Deleted Scenes,purchase,1.0
258531019,Unturned,purchase,1.0
66650717,ArcheAge,play,0.8
114142213,Dota 2,purchase,1.0
53875128,LIMBO,purchase,1.0
22301321,Oscura Lost Light,purchase,1.0
165216496,A.V.A - Alliance of Valiant Arms,play,0.4
65398650,Sid Meier's Ace Patrol,purchase,1.0
178038549,"Warhammer 40,000 Dawn of War  Soulstorm",play,16.7
49342564,Earth 2160,play,0.2
163712958,Archeblade,purchase,1.0
81160212,Thief - The Bank Heist,purchase,1.0
36978196,Warframe,purchase,1.0
231469827,Battlegrounds of Eldhelm,purchase,1.0
51557405,Tom Clancy's Splinter Cell Blacklist,play,63.0
221952355,Dota 2,purchase,1.0
48456902,The Elder Scrolls V Skyrim,play,99.0
185258131,S.T.A.L.K.E.R. Clear Sky,play,0.5
118693973,Modular Combat,play,0.2
11373749,Zeno Clash,purchase,1.0
262317184,Metro Conflict,purchase,1.0
161366228,Nail'd,purchase,1.0
106333903,Left 4 Dead 2,purchase,1.0
207424334,Garry's Mod,purchase,1.0
107913460,Fallout New Vegas Honest Hearts,purchase,1.0
128925610,DC Universe Online,play,9.8
16645459,The Darkness II,purchase,1.0
85959768,Metro 2033,play,1.3
62990992,resident evil 4 / biohazard 4,play,4.2
48798067,Men of War Assault Squad,purchase,1.0
33651880,Dead Space 2,purchase,1.0
73518199,Torchlight II,purchase,1.0
194305157,The Elder Scrolls V Skyrim,purchase,1.0
10599862,The Walking Dead,play,42.0
105877396,BIT.TRIP Presents... Runner2 Future Legend of Rhythm Alien,purchase,1.0
31669242,The Elder Scrolls V Skyrim,play,63.0
46028967,Arma 2 Operation Arrowhead,purchase,1.0
99077905,Medal of Honor(TM) Multiplayer,purchase,1.0
151229648,DayZ,purchase,1.0
53091150,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,purchase,1.0
152375240,Team Fortress 2,play,106.0
17432212,Day of Defeat,purchase,1.0
167118460,Clicker Heroes,purchase,1.0
62990992,Lara Croft and the Guardian of Light,purchase,1.0
303007171,Counter-Strike Condition Zero,purchase,1.0
44472980,Canyon Capers,purchase,1.0
76892907,Divinity II Developer's Cut,purchase,1.0
156565178,DARK SOULS II,play,14.0
58345543,RIFT,play,2.4
68963476,Midnight Club II,purchase,1.0
237603863,Sid Meier's Civilization V,play,9.5
45411694,Batman Arkham Asylum GOTY Edition,purchase,1.0
63157803,Company of Heroes (New Steam Version),play,35.0
45459546,Counter-Strike,play,71.0
104120883,Borderlands DLC The Secret Armory of General Knoxx,purchase,1.0
11373749,Amnesia The Dark Descent,purchase,1.0
24721232,"Warhammer 40,000 Dawn of War II",play,71.0
10450544,Mortal Kombat Komplete Edition,play,9.4
215208719,The Hat Man Shadow Ward,play,0.2
184694766,Call of Duty Black Ops - Multiplayer,purchase,1.0
106901665,Left 4 Dead 2,purchase,1.0
75277726,Borderlands DLC The Secret Armory of General Knoxx,purchase,1.0
